episode,reward,score,steps,loss,epsilon
44,-1.27,0,28,0.0029160110134398565,0.10467395472325498
45,-1.37,0,38,0.0014184789860768145,0.1
46,-1.09,0,10,0.0012444450476323254,0.1
47,-1.36,0,37,0.0017162559906373153,0.1
48,-1.37,0,38,0.00156610052248365,0.1
49,-1.1099999999999999,0,12,0.0016856698154394205,0.1
50,-1.33,0,34,0.0014207964353879694,0.1
51,-1.06,0,7,0.0009021372950103666,0.1
52,-1.4200000000000002,0,43,0.002076698489470927,0.1
53,-1.13,0,14,0.0009441116230196453,0.1
54,-1.19,0,20,0.0027413006988354026,0.1
55,-1.05,0,6,0.0004809991587535478,0.1
56,-1.19,0,20,0.0015283762055332772,0.1
57,-1.33,0,34,0.002282489381340223,0.1
58,-1.02,0,3,0.006115416491714616,0.1
59,-1.4800000000000002,0,49,0.0018899790908219482,0.1
60,-1.17,0,18,0.002045028498590303,0.1
61,-1.33,0,34,0.0027890864602180526,0.1
62,-1.09,0,10,0.001872352123609744,0.1
63,-1.5900000000000003,0,60,0.001553801662036373,0.1
64,-1.32,0,33,0.0018826560161401037,0.1
65,-1.08,0,9,0.001208299234147287,0.1
66,-1.23,0,24,0.0017946950307911418,0.1
67,-1.4200000000000002,0,43,0.001298754421864138,0.1
68,-1.28,0,29,0.0022006492102358104,0.1
69,-1.27,0,28,0.001263686690695717,0.1
70,-1.14,0,15,0.0011553812539204956,0.1
71,-1.23,0,24,0.0010304450103528022,0.1
72,-1.4700000000000002,0,48,0.0011528263415433078,0.1
73,-1.02,0,3,0.0004248364906137188,0.1
74,-1.02,0,3,0.003862608369672671,0.1
75,-1.04,0,5,0.0008472087618429213,0.1
76,-1.02,0,3,0.0019499399544050295,0.1
77,-1.24,0,25,0.001450565083650872,0.1
78,-1.03,0,4,0.0023398874909617007,0.1
79,-1.05,0,6,0.004492772704300781,0.1
80,-1.27,0,28,0.002942313506667103,0.1
81,-1.28,0,29,0.0013753453345872976,0.1
82,-1.0,0,1,0.006827282253652811,0.1
83,-1.5700000000000003,0,58,0.0010182084094187051,0.1
84,-1.01,0,2,0.0009246892877854407,0.1
85,-1.25,0,26,0.0011547267517576425,0.1
86,-1.06,0,7,0.0015479758315320527,0.1
87,-1.4700000000000002,0,48,0.0010024374338778823,0.1
88,-1.07,0,8,0.0010195559807471,0.1
89,-1.23,0,24,0.0015275329884995397,0.1
90,-1.19,0,20,0.0022091522085247563,0.1
91,-1.2,0,21,0.0011921300306095787,0.1
92,-1.06,0,7,0.0011311381489836744,0.1
93,-1.22,0,23,0.002315753536886009,0.1
94,-1.1,0,11,0.002256248326210136,0.1
95,-1.03,0,4,0.0008989220805233344,0.1
96,-1.08,0,9,0.0029978193536711237,0.1
97,-1.06,0,7,0.0008975629129313997,0.1
98,-1.08,0,9,0.0021294073473351696,0.1
99,-1.07,0,8,0.001777110512193758,0.1
100,-1.08,0,9,0.001231914124218747,0.1
101,-1.04,0,5,0.0028596297721378504,0.1
102,-1.34,0,35,0.001976228752339791,0.1
103,-1.24,0,25,0.0013351731328293682,0.1
104,-1.05,0,6,0.001353135749620075,0.1
105,-1.29,0,30,0.001440986695039707,0.1
106,-1.27,0,28,0.001014073545125679,0.1
107,-1.5100000000000002,0,52,0.0009524747124837282,0.1
108,-1.4400000000000002,0,45,0.0009273027703683409,0.1
109,-1.3800000000000001,0,39,0.000940625443129251,0.1
110,-1.4800000000000002,0,49,0.0009460105238202009,0.1
111,-1.04,0,5,0.0006320227461401373,0.1
112,-1.09,0,10,0.0020976841216906903,0.1
113,-1.5200000000000002,0,53,0.0011960227390584307,0.1
114,-1.09,0,10,0.0008336715109180659,0.1
115,-1.07,0,8,0.0009214405145030469,0.1
116,-1.07,0,8,0.0013882549719710369,0.1
117,-1.3,0,31,0.0012377707161865528,0.1
118,-1.4000000000000001,0,41,0.0009951083814418624,0.1
119,-1.05,0,6,0.0005884841715063279,0.1
120,-1.08,0,9,0.0020951527921069,0.1
121,-1.04,0,5,0.0010657979524694382,0.1
122,-1.01,0,2,0.0005471356853377074,0.1
123,-1.4200000000000002,0,43,0.0015177420316112424,0.1
124,-1.4200000000000002,0,43,0.0016151854851645915,0.1
125,-1.27,0,28,0.0007781504703286503,0.1
126,-1.3,0,31,0.0009632548401808186,0.1
127,-1.07,0,8,0.0011180329020135105,0.1
128,-1.05,0,6,0.0007153934760329624,0.1
129,-1.15,0,16,0.0008328935782628832,0.1
130,-1.4600000000000002,0,47,0.0010342625145641888,0.1
131,-1.33,0,34,0.0013376560382312164,0.1
132,-1.17,0,18,0.0012058353458996862,0.1
133,-1.5500000000000003,0,56,0.0008353826194382107,0.1
134,-1.26,0,27,0.0010185146346446817,0.1
135,-1.14,0,15,0.0008614872912100206,0.1
136,-1.6300000000000003,0,64,0.0011104082661859138,0.1
137,-1.03,0,4,0.001227455330081284,0.1
138,-1.1,0,11,0.001046937244774943,0.1
139,-1.07,0,8,0.001357836397801293,0.1
140,-1.3900000000000001,0,40,0.0008182853121979861,0.1
141,-1.05,0,6,0.0010517174863101293,0.1
142,-1.13,0,14,0.0006484802194920901,0.1
143,-1.5200000000000002,0,53,0.0012017457187505228,0.1
144,-1.4900000000000002,0,50,0.0007616043329471723,0.1
145,-1.17,0,18,0.0013792193324964803,0.1
146,-1.19,0,20,0.0015995067267795093,0.1
147,-1.36,0,37,0.0006020782158294743,0.1
148,-1.4000000000000001,0,41,0.000848148995584513,0.1
149,-1.19,0,20,0.001080595445819199,0.1
150,-1.04,0,5,0.0005785405519418418,0.1
151,-1.1099999999999999,0,12,0.0005488428602499577,0.1
152,-1.3900000000000001,0,40,0.0005557877859246219,0.1
153,-1.04,0,5,0.0012270186911337078,0.1
154,-1.19,0,20,0.0010753286725957878,0.1
155,-1.07,0,8,0.0026344624420744367,0.1
156,-1.4800000000000002,0,49,0.0012214090701843593,0.1
157,-1.34,0,35,0.0012159798697601737,0.1
158,-1.06,0,7,0.0014707155974714883,0.1
159,-1.1199999999999999,0,13,0.0012692448642785447,0.1
160,-1.5500000000000003,0,56,0.0008422175072025441,0.1
161,-1.07,0,8,0.0011707108078553574,0.1
162,-1.0,0,1,0.0009019403951242566,0.1
163,-1.01,0,2,0.00056835898431018,0.1
164,-1.34,0,35,0.0013055607784605984,0.1
165,-1.1199999999999999,0,13,0.000589104671514808,0.1
166,-1.33,0,34,0.000736275534162654,0.1
167,-1.15,0,16,0.0007619451243954245,0.1
168,-1.13,0,14,0.0008892694594188859,0.1
169,-1.4400000000000002,0,45,0.0010607671801052573,0.1
170,-1.3800000000000001,0,39,0.0007907912658993155,0.1
171,-1.05,0,6,0.00047480647238747525,0.1
172,-1.13,0,14,0.0010566916815670474,0.1
173,-1.36,0,37,0.0011493757279036013,0.1
174,-1.4100000000000001,0,42,0.0004367658077085036,0.1
175,-1.01,0,2,0.00031134738674154505,0.1
176,-1.06,0,7,0.00028309840958432427,0.1
177,-1.17,0,18,0.0012099561079392312,0.1
178,-1.1099999999999999,0,12,0.0011969114663467433,0.1
179,-1.03,0,4,0.0006111130205681548,0.1
180,-1.18,0,19,0.0011853110703860263,0.1
181,-1.4100000000000001,0,42,0.0009731804034561806,0.1
182,-1.25,0,26,0.001291915347862344,0.1
183,-1.19,0,20,0.0011080780401243827,0.1
184,-1.4700000000000002,0,48,0.0007414103241292954,0.1
185,-1.13,0,14,0.00037679694339333637,0.1
186,-1.01,0,2,0.0005454356796690263,0.1
187,-1.7400000000000004,0,75,0.0008989820336379732,0.1
188,-1.1199999999999999,0,13,0.0006165141340506335,0.1
189,-1.17,0,18,0.001070500767026614,0.1
190,-1.1199999999999999,0,13,0.0012940959243748623,0.1
191,-1.08,0,9,0.0005968897991503278,0.1
192,-1.4600000000000002,0,47,0.0007419676412803497,0.1
193,-1.37,0,38,0.0008802175553252088,0.1
194,-1.09,0,10,0.0009627189079765231,0.1
195,-1.5700000000000003,0,58,0.000828230308954893,0.1
196,-1.1199999999999999,0,13,0.000445934708785409,0.1
197,-1.04,0,5,0.0007647734746569768,0.1
198,-1.13,0,14,0.000956243511089789,0.1
199,-1.17,0,18,0.0012533496822773789,0.1
200,-1.07,0,8,0.0006932242686161771,0.1
201,-1.06,0,7,0.0007581813302489796,0.1
202,-1.09,0,10,0.0005748019262682647,0.1
203,-1.02,0,3,0.0002590626245364547,0.1
204,-1.16,0,17,0.0006472345018718282,0.1
205,-1.4100000000000001,0,42,0.0007383969499469025,0.1
206,-1.09,0,10,0.0008473694906570017,0.1
207,-1.14,0,15,0.0006696301997484018,0.1
208,-1.07,0,8,0.0004919046750728739,0.1
209,-1.13,0,14,0.0007508835977725019,0.1
210,-1.15,0,16,0.0008525048269802937,0.1
211,-1.07,0,8,0.0017038723708537873,0.1
212,-1.15,0,16,0.0012552195858006598,0.1
213,-1.17,0,18,0.0009862449401730879,0.1
214,-1.21,0,22,0.0011212065887362273,0.1
215,-1.04,0,5,0.0008174361544661223,0.1
216,-1.35,0,36,0.0009575187913368507,0.1
217,-1.1199999999999999,0,13,0.0005946440058043943,0.1
218,-1.08,0,9,0.0008042260596994311,0.1
219,-1.05,0,6,0.0007316961224811772,0.1
220,-1.32,0,33,0.0009189592736109978,0.1
221,-1.05,0,6,0.0007535974242879698,0.1
222,-1.3,0,31,0.0011026602841147611,0.1
223,-0.43000000000000027,1,45,0.0012976095138583332,0.1
224,-1.34,0,35,0.0007483025705109218,0.1
225,-1.04,0,5,0.0004133409936912358,0.1
226,-1.13,0,14,0.00036332466905670505,0.1
227,-1.15,0,16,0.0007462715975634637,0.1
228,-1.01,0,2,0.0025774409441510215,0.1
229,-1.1199999999999999,0,13,0.0007977428187866911,0.1
230,-1.23,0,24,0.0006025963217931954,0.1
231,-1.21,0,22,0.0005059111268069087,0.1
232,-1.08,0,9,0.0009258218762827002,0.1
233,-1.05,0,6,0.0024736915074754506,0.1
234,-1.21,0,22,0.0007588831881135279,0.1
235,-1.21,0,22,0.0014805677148449997,0.1
236,-1.3900000000000001,0,40,0.0015025376778794453,0.1
237,-1.5200000000000002,0,53,0.0008301379681863593,0.1
238,-1.0,0,1,0.004573748912662268,0.1
239,-1.5400000000000003,0,55,0.0005931814939355139,0.1
240,-1.25,0,26,0.0005017139723909517,0.1
241,-1.23,0,24,0.0010717258540656378,0.1
242,-1.25,0,26,0.0012144256683173948,0.1
243,-1.14,0,15,0.0014002590576031556,0.1
244,-1.02,0,3,0.0003879597643390298,0.1
245,-1.14,0,15,0.0005243361248479535,0.1
246,-1.08,0,9,0.0007427761399109537,0.1
247,-1.5400000000000003,0,55,0.0011778803915314545,0.1
248,-1.34,0,35,0.0009171543252055667,0.1
249,-1.3800000000000001,0,39,0.0007947061583250522,0.1
250,-1.1199999999999999,0,13,0.0007465407879163439,0.1
251,-1.18,0,19,0.0006681731565071171,0.1
252,-1.3,0,31,0.0006701162295235742,0.1
253,-1.07,0,8,0.0005736100483773043,0.1
254,-1.08,0,9,0.000466686773708918,0.1
255,-1.05,0,6,0.0004058711929246783,0.1
256,-1.06,0,7,0.0005987098619308588,0.1
257,-1.32,0,33,0.0008172326267936803,0.1
258,-1.1,0,11,0.0005229448222301223,0.1
259,-1.04,0,5,0.0007871055800933391,0.1
260,-1.05,0,6,0.0006044037096823255,0.1
261,-1.04,0,5,0.000431327847763896,0.1
262,-1.06,0,7,0.0007504359112187688,0.1
263,-1.22,0,23,0.0006584095719280531,0.1
264,-1.5300000000000002,0,54,0.00109104959011785,0.1
265,-1.25,0,26,0.0012610436466415054,0.1
266,-1.5000000000000002,0,51,0.0007816214917921552,0.1
267,-1.13,0,14,0.000713935134366953,0.1
268,-1.03,0,4,0.0006091057148296386,0.1
269,-1.21,0,22,0.000802340371592436,0.1
270,-1.1,0,11,0.0014327471488451754,0.1
271,-1.05,0,6,0.0010610667425983895,0.1
272,-1.4000000000000001,0,41,0.0008175486131576913,0.1
273,-1.03,0,4,0.0005092135761515237,0.1
274,-1.4700000000000002,0,48,0.0007358427328654216,0.1
275,-1.08,0,9,0.0005094073680488186,0.1
276,-1.1099999999999999,0,12,0.0008676430831352869,0.1
277,-1.4900000000000002,0,50,0.0007787363298120909,0.1
278,-1.34,0,35,0.000717621565646758,0.1
279,-1.14,0,15,0.0006857389758806676,0.1
280,-1.23,0,24,0.0008394762056317026,0.1
281,-1.4200000000000002,0,43,0.0007257753100549413,0.1
282,-1.07,0,8,0.0007281366342795081,0.1
283,-1.18,0,19,0.0006961872055207527,0.1
284,-1.05,0,6,0.00044115118847306195,0.1
285,-1.4500000000000002,0,46,0.0010058206408638912,0.1
286,-1.3800000000000001,0,39,0.0010340710451157812,0.1
287,-1.31,0,32,0.0007442721889674431,0.1
288,-1.26,0,27,0.0008461863380270424,0.1
289,-1.07,0,8,0.0007921366632217541,0.1
290,-1.06,0,7,0.0013253940352504806,0.1
291,-1.13,0,14,0.0011253820266574621,0.1
292,-1.4600000000000002,0,47,0.0007183849762015521,0.1
293,-1.33,0,34,0.0010579867161783006,0.1
294,-1.18,0,19,0.0006700357403851262,0.1
295,-1.15,0,16,0.0009411857618033537,0.1
296,-1.18,0,19,0.001154501377114732,0.1
297,-1.5200000000000002,0,53,0.0009771776616239462,0.1
298,-1.6200000000000003,0,63,0.0009768699346173052,0.1
299,-1.4100000000000001,0,42,0.000953302860753389,0.1
