episode,reward,score,steps,loss,epsilon
531,-1.09,0,10,0.0004941175720887259,0.1
532,-1.26,0,27,0.0004380255295136185,0.1
533,-1.03,0,4,0.00025924492001649924,0.1
534,-1.06,0,7,0.0002677804628287309,0.1
535,-1.1199999999999999,0,13,0.00027272614086261735,0.1
536,-1.4900000000000002,0,50,0.00033375341474311426,0.1
537,-1.25,0,26,0.0004411986474923861,0.1
538,-1.15,0,16,0.0002933996702267905,0.1
539,-1.1199999999999999,0,13,0.0002976358328641464,0.1
540,-1.26,0,27,0.0002709749716342668,0.1
541,-1.5400000000000003,0,55,0.0003420783368214457,0.1
542,-1.3,0,31,0.00039065405660714474,0.1
543,-1.4300000000000002,0,44,0.00037201601232730104,0.1
544,-1.13,0,14,0.0002700000519065985,0.1
545,-1.17,0,18,0.00022705232145704536,0.1
546,-1.08,0,9,0.00022320490097627044,0.1
547,-1.03,0,4,0.00029360725602600724,0.1
548,-1.06,0,7,0.0002836912857934034,0.1
549,-1.1,0,11,0.0006523514854383062,0.1
550,-1.6700000000000004,0,68,0.0004950623558269238,0.1
551,-1.1,0,11,0.00027406642832581633,0.1
552,-1.1,0,11,0.0003590594768122008,0.1
553,-1.16,0,17,0.0003416084415649119,0.1
554,-1.0,0,1,0.0006909466465003788,0.1
555,-1.5600000000000003,0,57,0.0005311519571318568,0.1
556,-1.19,0,20,0.0003360370217706077,0.1
557,-1.25,0,26,0.00035187741349755716,0.1
558,-1.07,0,8,0.0007979372658155626,0.1
559,-1.5800000000000003,0,59,0.00040230541159517243,0.1
560,-1.08,0,9,0.00021166952663204737,0.1
561,-1.22,0,23,0.000443833414465189,0.1
562,-1.14,0,15,0.0005059440853074193,0.1
563,-1.4900000000000002,0,50,0.0004089051258051768,0.1
564,-1.28,0,29,0.0003505616538138289,0.1
565,-1.02,0,3,0.00031538939219899476,0.1
566,-1.1,0,11,0.000603613660628484,0.1
567,-1.21,0,22,0.0003704191734538075,0.1
568,-1.29,0,30,0.00034531529745436275,0.1
569,-1.25,0,26,0.0002575682402283956,0.1
570,-1.3900000000000001,0,40,0.0005763157983892597,0.1
571,-1.03,0,4,0.0004266675932740327,0.1
572,-1.5400000000000003,0,55,0.00033568894855720414,0.1
573,-1.27,0,28,0.0004494513414101675,0.1
574,-1.14,0,15,0.0004019972732445846,0.1
575,-1.06,0,7,0.00039691337691952607,0.1
576,-1.05,0,6,0.0003908714546317545,0.1
577,-1.0,0,1,0.0004060791397932917,0.1
578,-1.27,0,28,0.00045916653263183046,0.1
579,-1.01,0,2,0.0004738229399663396,0.1
580,-1.5000000000000002,0,51,0.00046311188106854244,0.1
581,-1.01,0,2,0.00047725306649226695,0.1
582,-1.35,0,36,0.00072219739296189,0.1
583,-1.34,0,35,0.0004710712549110342,0.1
584,-1.17,0,18,0.0006361909213915674,0.1
585,-1.6600000000000004,0,67,0.00040101213054905243,0.1
586,-1.05,0,6,0.00019522082341912514,0.1
587,-1.8200000000000005,0,83,0.00047499595714188797,0.1
588,-1.02,0,3,0.0002062481507891789,0.1
589,-1.3,0,31,0.0004237465369853101,0.1
590,-1.13,0,14,0.0006008349789356414,0.1
591,-1.4700000000000002,0,48,0.000390509138469497,0.1
592,-1.18,0,19,0.00026751704832636997,0.1
593,-1.7700000000000005,0,78,0.0003806589254684066,0.1
594,-1.17,0,18,0.00031567378027830273,0.1
595,-1.5600000000000003,0,57,0.0006132396236736033,0.1
596,-1.01,0,2,0.00027992714603897184,0.1
597,-1.01,0,2,0.0001788053268683143,0.1
598,-1.1099999999999999,0,12,0.0003550251919174722,0.1
599,-1.6800000000000004,0,69,0.00045855623371291745,0.1
