episode,reward,score,steps,loss,epsilon
474,-1.07,0,8,0.002807485478115268,0.1
475,-1.9700000000000006,0,98,0.002663883942473984,0.1
476,-1.05,0,6,0.0018896313073734443,0.1
477,-1.4700000000000002,0,48,0.0021737959832535125,0.1
478,-1.1199999999999999,0,13,0.0019068601630771388,0.1
479,-1.5800000000000003,0,59,0.002331215274614929,0.1
480,-1.09,0,10,0.0020838667522184552,0.1
481,-1.07,0,8,0.0018565925129223615,0.1
482,-1.28,0,29,0.001961684179620753,0.1
483,-1.4700000000000002,0,48,0.0019171881564640596,0.1
484,-0.2200000000000002,1,24,0.0021713360862728828,0.1
485,-1.04,0,5,0.002524289768189192,0.1
486,-1.18,0,19,0.001817944796608859,0.1
487,-1.09,0,10,0.0013122692296747118,0.1
488,-1.08,0,9,0.001997278123680088,0.1
489,0.37999999999999945,2,65,0.0024196123202832845,0.1
490,-1.22,0,23,0.0019214098928901165,0.1
491,-1.16,0,17,0.0018057352589333758,0.1
492,-1.4400000000000002,0,45,0.002056764936747236,0.1
493,-1.05,0,6,0.001811382904027899,0.1
494,-1.4200000000000002,0,43,0.002486005041011891,0.1
495,-1.31,0,32,0.0028574116549862083,0.1
496,-1.29,0,30,0.0027201654738746583,0.1
